"Connect ID","Node A","Node B","Node C","Node D","Node E","Node F","Node G","Node H"
"8937","25769803848","8589937374","","","","","",""
"8938","8589937374","4294967440","","","","","",""
"8939","25769803782","8589937593","","","","","",""
"8940","8589937593","4294967659","","","","","",""
"8941","25769803781","8589937592","","","","","",""
"8942","8589937592","4294967658","","","","","",""
"8943","25769803780","8589937590","","","","","",""
"8944","8589937590","4294967656","","","","","",""
"8945","25769804736","8589938131","","","","","",""
"8946","8589938131","4294968197","","","","","",""
"8947","25769804390","8589938082","","","","","",""
"8948","8589938082","4294968148","","","","","",""
"8949","25769804181","8589937744","","","","","",""
"8950","8589937744","4294967810","","","","","",""
"8951","25769803870","8589938094","","","","","",""
"8952","8589938094","4294968160","","","","","",""
"8953","25769804902","8589937406","","","","","",""
"8954","8589937406","4294967472","","","","","",""
"8955","25769803951","8589938019","","","","","",""
"8956","8589938019","4294968085","","","","","",""
"8957","25769804234","8589938443","","","","","",""
"8958","8589938443","4294968509","","","","","",""
"8959","25769804350","8589938372","","","","","",""
"8960","8589938372","4294968438","","","","","",""
"8961","25769804059","8589938345","","","","","",""
"8962","8589938345","4294968411","","","","","",""
"8963","25769804172","8589937500","","","","","",""
"8964","8589937500","4294967566","","","","","",""
"8965","25769804468","8589937518","","","","","",""
"8966","8589937518","4294967584","","","","","",""
"8967","25769804180","8589937994","","","","","",""
"8968","8589937994","4294968060","","","","","",""
"8969","25769804932","8589937875","","","","","",""
"8970","8589937875","4294967941","","","","","",""
"8971","25769804148","8589938248","","","","","",""
"8972","8589938248","4294968314","","","","","",""
"8973","25769804322","8589938126","","","","","",""
"8974","8589938126","4294968192","","","","","",""
"8975","25769804826","8589937847","","","","","",""
"8976","8589937847","4294967913","","","","","",""
"8977","25769804673","8589938240","","","","","",""
"8978","8589938240","4294968306","","","","","",""
"8979","25769804931","8589938224","","","","","",""
"8980","8589938224","4294968290","","","","","",""
"8981","25769804917","8589937707","","","","","",""
"8982","8589937707","4294967773","","","","","",""
"8983","25769803926","8589938458","","","","","",""
"8984","8589938458","4294968524","","","","","",""
"8985","25769803927","8589938460","","","","","",""
"8986","8589938460","4294968526","","","","","",""
"8987","25769803886","8589938321","","","","","",""
"8988","8589938321","4294968387","","","","","",""
"8989","25769804406","8589938326","","","","","",""
"8990","8589938326","4294968392","","","","","",""
"8991","25769804446","8589937902","","","","","",""
"8992","8589937902","4294967968","","","","","",""
"8993","25769804089","8589937711","","","","","",""
"8994","8589937711","4294967777","","","","","",""
"8995","25769804147","8589937544","","","","","",""
"8996","8589937544","4294967610","","","","","",""
"8997","25769804616","8589934797","","","","","",""
"8998","8589934797","4294968560","","","","","",""
"8999","25769804677","8589938057","","","","","",""
"9000","8589938057","4294968123","","","","","",""
"9001","25769803862","8589937672","","","","","",""
"9002","8589937672","4294967738","","","","","",""
"9003","25769804355","8589938254","","","","","",""
"9004","8589938254","4294968320","","","","","",""
"9005","25769803863","8589937673","","","","","",""
"9006","8589937673","4294967739","","","","","",""
"9007","25769804503","8589938123","","","","","",""
"9008","8589938123","4294968189","","","","","",""
"9009","25769804807","8589938385","","","","","",""
"9010","8589938385","4294968451","","","","","",""
"9011","25769803864","8589937674","","","","","",""
"9012","8589937674","4294967740","","","","","",""
"9013","25769804151","8589937666","","","","","",""
"9014","8589937666","4294967732","","","","","",""
"9015","25769803953","8589937870","","","","","",""
"9016","8589937870","4294967936","","","","","",""
"9017","25769803952","8589937869","","","","","",""
"9018","8589937869","4294967935","","","","","",""
"9019","25769804190","8589938468","","","","","",""
"9020","8589938468","4294968534","","","","","",""
"9021","25769804539","8589938308","","","","","",""
"9022","8589938308","4294968374","","","","","",""
"9023","25769804786","8589938472","","","","","",""
"9024","8589938472","4294968538","","","","","",""
"9025","25769803778","8589937649","","","","","",""
"9026","8589937649","4294967715","","","","","",""
"9027","25769803777","8589937647","","","","","",""
"9028","8589937647","4294967713","","","","","",""
"9029","25769803779","8589937651","","","","","",""
"9030","8589937651","4294967717","","","","","",""
"9031","25769803954","8589937872","","","","","",""
"9032","8589937872","4294967938","","","","","",""
"9033","25769804500","8589937817","","","","","",""
"9034","8589937817","4294967883","","","","","",""
"9035","25769803896","8589938281","","","","","",""
"9036","8589938281","4294968347","","","","","",""
"9037","25769804508","8589938036","","","","","",""
"9038","8589938036","4294968102","","","","","",""
"9039","25769804637","8589938161","","","","","",""
"9040","8589938161","4294968227","","","","","",""
"9041","25769804079","8589937961","","","","","",""
"9042","8589937961","4294968027","","","","","",""
"9043","25769804126","8589937690","","","","","",""
"9044","8589937690","4294967756","","","","","",""
"9045","25769803877","8589937427","","","","","",""
"9046","8589937427","4294967493","","","","","",""
"9047","25769804787","8589937663","","","","","",""
"9048","8589937663","4294967729","","","","","",""
"9049","25769804194","8589937784","","","","","",""
"9050","8589937784","4294967850","","","","","",""
"9051","25769803883","8589937705","","","","","",""
"9052","8589937705","4294967771","","","","","",""
"9053","25769804466","8589937901","","","","","",""
"9054","8589937901","4294967967","","","","","",""
"9055","25769804476","8589937541","","","","","",""
"9056","8589937541","4294967607","","","","","",""
"9057","25769804441","8589937479","","","","","",""
"9058","8589937479","4294967545","","","","","",""
"9059","25769804669","8589938396","","","","","",""
"9060","8589938396","4294968462","","","","","",""
"9061","25769804365","8589937680","","","","","",""
"9062","8589937680","4294967746","","","","","",""
"9063","25769804072","8589938238","","","","","",""
"9064","8589938238","4294968304","","","","","",""
"9065","25769804040","8589938266","","","","","",""
"9066","8589938266","4294968332","","","","","",""
"9067","25769803938","8589934810","","","","","",""
"9068","8589934810","4294968573","","","","","",""
"9069","25769804189","8589937442","","","","","",""
"9070","8589937442","4294967508","","","","","",""
"9071","25769803991","8589937528","","","","","",""
"9072","8589937528","4294967594","","","","","",""
"9073","25769804794","8589937564","","","","","",""
"9074","8589937564","4294967630","","","","","",""
"9075","25769804434","8589937868","","","","","",""
"9076","8589937868","4294967934","","","","","",""
"9077","25769804307","8589937767","","","","","",""
"9078","8589937767","4294967833","","","","","",""
"9079","25769804149","8589937998","","","","","",""
"9080","8589937998","4294968064","","","","","",""
"9081","25769804759","8589937607","","","","","",""
"9082","8589937607","4294967673","","","","","",""
"9083","25769804346","8589937443","","","","","",""
"9084","8589937443","4294967509","","","","","",""
"9085","25769803915","8589938371","","","","","",""
"9086","8589938371","4294968437","","","","","",""
"9087","25769804577","8589937805","","","","","",""
"9088","8589937805","4294967871","","","","","",""
"9089","25769804131","8589938361","","","","","",""
"9090","8589938361","4294968427","","","","","",""
"9091","25769804601","8589938143","","","","","",""
"9092","8589938143","4294968209","","","","","",""
"9093","25769803820","8589937858","","","","","",""
"9094","8589937858","4294967924","","","","","",""
"9095","25769804153","8589937812","","","","","",""
"9096","8589937812","4294967878","","","","","",""
"9097","25769804114","8589938282","","","","","",""
"9098","8589938282","4294968348","","","","","",""
"9099","25769804774","8589937472","","","","","",""
"9100","8589937472","4294967538","","","","","",""
"9101","25769804052","8589937346","","","","","",""
"9102","8589937346","4294967412","","","","","",""
"9103","25769804142","8589938062","","","","","",""
"9104","8589938062","4294968128","","","","","",""
"9105","25769804548","8589938394","","","","","",""
"9106","8589938394","4294968460","","","","","",""
"9107","25769804792","8589938276","","","","","",""
"9108","8589938276","4294968342","","","","","",""
"9109","25769804621","8589937439","","","","","",""
"9110","8589937439","4294967505","","","","","",""
"9111","25769804250","8589938049","","","","","",""
"9112","8589938049","4294968115","","","","","",""
"9113","25769803932","8589938406","","","","","",""
"9114","8589938406","4294968472","","","","","",""
"9115","25769804326","8589937769","","","","","",""
"9116","8589937769","4294967835","","","","","",""
"9117","25769804454","8589937827","","","","","",""
"9118","8589937827","4294967893","","","","","",""
"9119","25769803799","8589938389","","","","","",""
"9120","8589938389","4294968455","","","","","",""
"9121","25769804208","8589938343","","","","","",""
"9122","8589938343","4294968409","","","","","",""
"9123","25769804946","8589937755","","","","","",""
"9124","8589937755","4294967821","","","","","",""
"9125","25769804753","8589937786","","","","","",""
"9126","8589937786","4294967852","","","","","",""
"9127","25769804036","8589937426","","","","","",""
"9128","8589937426","4294967492","","","","","",""
"9129","25769804002","8589937714","","","","","",""
"9130","8589937714","4294967780","","","","","",""
"9131","25769804309","8589937570","","","","","",""
"9132","8589937570","4294967636","","","","","",""
"9133","25769804614","8589938403","","","","","",""
"9134","8589938403","4294968469","","","","","",""
"9135","25769804729","8589938067","","","","","",""
"9136","8589938067","4294968133","","","","","",""
"9137","25769804901","8589937979","","","","","",""
"9138","8589937979","4294968045","","","","","",""
"9139","25769804351","8589937667","","","","","",""
"9140","8589937667","4294967733","","","","","",""
"9141","25769804420","8589937566","","","","","",""
"9142","8589937566","4294967632","","","","","",""
"9143","25769804583","8589938352","","","","","",""
"9144","8589938352","4294968418","","","","","",""
"9145","25769804731","8589938473","","","","","",""
